id,url,le_id,legislator,ad,name,county,gender,party,in_office,education,experience,image,created_at,updated_at,party_logo
80,http://vote.ly.g0v.tw/api/legislator_terms/1107/,1107,http://vote.ly.g0v.tw/api/legislator/726/,8,徐少萍,全國不分區,女,中國國民黨,1,東吳大學法律系畢業,第3、4、5、6、7、8屆立法委員\立法院交通委員會召集委員、程序委員\立法院預算及決算委員會召集委員、程序委員\立法院衛生環境及社會福利委員會召集委員、程序委員\立法院國防委員會程序委員\立法院中國國民黨團書記長\中國國民黨中央常務委員\中菲國會議員友好協會會長\世界自由民主聯盟監事\中華救助總會理事\婦聯會基隆分會主委\21世紀婦女文教基金會董事\財團法人郭錫瑠先生文教基金會董事\財團法人護理人員愛滋病防治基金會董事\財團法人婦女政策推動發展文教基金會董事\財團法人雨陽文教基金會董事長\基隆市救濟事業協會董事\基隆市婦女愛心保護協會名譽理事長\基隆市傷殘協會創會會長\基隆市女童軍會理事長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80046.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
81,http://vote.ly.g0v.tw/api/legislator_terms/2416/,2416,http://vote.ly.g0v.tw/api/legislator/1762/,8,劉櫂豪,臺東縣,男,民主進步黨,1,臺東仁愛國小\臺東新生國中\臺東高中\國立政治大學法律系畢\國立臺灣大學EMBA管理碩士班(肄業),高雄地方法院法官\臺東地方法院法官\臺東縣副縣長\律師\民進黨中央黨部組織推廣部主任,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80090.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
82,http://vote.ly.g0v.tw/api/legislator_terms/2011/,2011,http://vote.ly.g0v.tw/api/legislator/1338/,8,林滄敏,彰化縣,男,中國國民黨,1,東海大學公共事務 碩士,第6、7屆立法委員\立法院國民黨團書記長\立法院經濟委員會召集委員、委員長\中國國民黨中常委\彰化縣議會第13、14、15屆議員\中華民國曲棍球協會理事長\彰化縣水上救生協會理事長\彰邑學士吟詩社創辦人,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80034.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
83,http://vote.ly.g0v.tw/api/legislator_terms/1510/,1510,http://vote.ly.g0v.tw/api/legislator/913/,8,邱議瑩,高雄市,女,民主進步黨,1,美國舊金山多明尼肯大學企管研究所碩士,第3屆國民大會代表\第8、9屆民主進步黨中央常務委員\第5、7屆立法委員\行政院客家委員會副主任委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80039.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
84,http://vote.ly.g0v.tw/api/legislator_terms/692/,692,http://vote.ly.g0v.tw/api/legislator/551/,8,翁重鈞,嘉義縣,男,中國國民黨,1,文化大學新聞系學士\文化大學國際企業管理研究所碩士\國立台灣大學會計研究所碩士\台南二中畢業\台南市中畢業\義竹國小畢業,第10、11屆嘉義縣議員\第1、2、3、4、6、7屆立法委員\立法院國防、財政、經濟、交通、預算委員會召集委員\大同技術學院、稻江管理學院講師\台灣南海普陀山宗教交流協會理事長\人間文教基金會創辦人\國觀會評鑑為十大傑出立委\澄社及國會記者評鑑為預算審查表現最優第二名,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80049.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
85,http://vote.ly.g0v.tw/api/legislator_terms/2457/,2457,http://vote.ly.g0v.tw/api/legislator/1804/,8,陳怡潔,全國不分區,女,親民黨,1,銘傳大學管理學院管理研究所博士,銘傳大學管理學院助理教授\德明財經科技大學助理教授\康寧護專企管科講師\財團法人台北市陳安文教基金會執行長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81115.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/6/66/Flag_of_People_First_Party.svg/125px-Flag_of_People_First_Party.svg.png
86,http://vote.ly.g0v.tw/api/legislator_terms/2414/,2414,http://vote.ly.g0v.tw/api/legislator/1760/,8,詹凱臣,僑居國外國民,男,中國國民黨,1,淡江大學畢業\美國威斯康辛州國際大學企管碩士,僑務委員\世界台灣商會14屆監事長\世界自由民主聯盟海外委員\北美洲台灣商會秘書長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80084.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
87,http://vote.ly.g0v.tw/api/legislator_terms/794/,794,http://vote.ly.g0v.tw/api/legislator/607/,8,李慶華,新北市,男,中國國民黨,1,美國紐約大學歷史學博士\國立政治大學法律學士,第2、3、4、5、6、7、8屆立法委員\國立政治大學歷史系副教授\中華奧會副主席兼秘書長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80023.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
88,http://vote.ly.g0v.tw/api/legislator_terms/2015/,2015,http://vote.ly.g0v.tw/api/legislator/1340/,8,林鴻池,新北市,男,中國國民黨,1,政治大學政治研究所\成功大學交通管理科學系學士\建國中學,第6、7屆立法委員\中國國民黨中央政策會執行長\中國國民黨副秘書長\立法院國黨團書記長\第8、9屆板橋市長\第2、3屆國大代表\中華民國鄉鎮市長聯誼總會會長\救國團台北縣團委會主任委員\靜宜大學、空中大學兼任講師\台北縣家庭扶助中心主任委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80036.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
89,http://vote.ly.g0v.tw/api/legislator_terms/2465/,2465,http://vote.ly.g0v.tw/api/legislator/1812/,8,莊瑞雄,屏東縣,男,民主進步黨,1,國立臺灣大學農業經濟學系碩士\國立臺北大學企業管理學系碩士\國立臺灣大學法律學系學士,執業律師\民進黨發言人\民進黨中央執行委員\第13、14屆民進黨台北市黨部主委\民進黨地方黨部主委聯誼會總會長\第10、11屆台北市議員\民進黨台北市議會黨團副總召\中央選舉委員會巡迴監察員\綠色和平電台主持人\台灣國家山岳協會理事長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81120.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
90,http://vote.ly.g0v.tw/api/legislator_terms/2368/,2368,http://vote.ly.g0v.tw/api/legislator/1718/,8,蘇震清,屏東縣,男,民主進步黨,1,國立屏東科技大學農企業管理系碩士,第15、16屆縣議員\陳總統屏東競選總部副總幹事\蘇嘉全縣長辦公室主任\曹啟鴻立委北區督導\民進黨第7屆全國黨代表\民進黨中央黨部執行委員\第7、8屆立法委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80113.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
91,http://vote.ly.g0v.tw/api/legislator_terms/2461/,2461,http://vote.ly.g0v.tw/api/legislator/1808/,8,黃國書,臺中市,男,民主進步黨,1,國立台中一中\國立台北藝術大學\國立中興大學國際政治研究所碩士,臺中市議員(連任5屆)\臺中市議會教育文化委員會召集人\民進黨第7屆中評委\台中一中校友會監事\台中市圍棋協會理事長\台中市醫師公會顧問\台中市書法協會理事\台中市西屯扶輪社社友,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81123.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
92,http://vote.ly.g0v.tw/api/legislator_terms/2462/,2462,http://vote.ly.g0v.tw/api/legislator/1809/,8,陳素月,彰化縣,女,民主進步黨,1,文化大學史學研究所碩士\文化大學史學系\台中女中\南投縣名間國中\南投縣僑興國小,第16屆、17屆彰化縣議員\國立空中大學講師\財團法人拓展文教基金會執行長\立法委員魏明谷國會助理\大葉大學兼任講師\民主進步黨第10屆~16屆全國黨員代表\彰化縣南投同鄉會總幹事\2010-2011年員林百果山獅子會會長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81122.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
93,http://vote.ly.g0v.tw/api/legislator_terms/2419/,2419,http://vote.ly.g0v.tw/api/legislator/1765/,8,蘇清泉,全國不分區,男,中國國民黨,1,中山醫學大學醫學博士、碩士、醫學士,安泰醫療社團法人安泰醫院院長\中華民國區域醫院協會理事長\台灣私立醫療院所協會理事長\中華民國醫師公會全國聯合會理事長\台灣醫院協會副理事長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80112.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
94,http://vote.ly.g0v.tw/api/legislator_terms/2379/,2379,http://vote.ly.g0v.tw/api/legislator/1724/,8,馬文君,南投縣,女,中國國民黨,1,嘉南藥專（嘉南藥理科技大學）藥理科畢業\逢甲大學高階經營管理(EMBA)碩士,第7屆立法委員\南投縣埔里鎮第14、15屆鎮長\南投縣第13屆縣議員\中國國民黨埔里鎮黨部主委\南投縣家扶中心委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80050.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
95,http://vote.ly.g0v.tw/api/legislator_terms/2418/,2418,http://vote.ly.g0v.tw/api/legislator/1764/,8,鄭麗君,全國不分區,女,民主進步黨,1,台灣大學哲學系學士\法國巴黎第十大學政治、經濟、社會哲學碩士\法國巴黎第十大學哲學博士候選人,東吳大學政治系兼任講師\財團法人臺灣智庫辦公室主任\行政院青年輔導委員會主任委員\財團法人國家文化藝術基金會董事\2008「逆風前進．最愛臺灣」行腳團召集人\人民作主運動發言人\台灣智庫執行長(董事)\青平台基金會董事長(兼執行長)\蔡英文新北市競選辦公室發言人\蔡英文總統競選辦公室發言人,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81100.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
96,http://vote.ly.g0v.tw/api/legislator_terms/2384/,2384,http://vote.ly.g0v.tw/api/legislator/1728/,8,王育敏,全國不分區,女,中國國民黨,1,東海大學社會工作學系碩士\東海大學社會工作學系學士,總統府人權諮詢小組委員\行政院人權保障推動小組委員\內政部兒少福利促進委員會委員\台北市社會福利委員會委員\台北市兒少福利委員會委員\台北市家庭暴力防治委員會委員\新北市兒少福利政策諮詢委員會委員\衛生署預防接種受害救濟審議小組委員\NCC廣告與節目諮詢委員會委員\中華民國新聞評議會委員\衛星公會新聞自律諮詢委員會委員\東海大學兼任講師,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80004.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
97,http://vote.ly.g0v.tw/api/legislator_terms/2372/,2372,http://vote.ly.g0v.tw/api/legislator/1720/,8,陳淑慧,全國不分區,女,中國國民黨,1,東吳大學電子計算機應用科學系\美國佛羅里達州理工學院電腦碩士\美國南達科達州立大學高等教育研究所博士班,第7屆立法委員\義守大學專任講師\長榮大學兼任講師,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80064.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
98,http://vote.ly.g0v.tw/api/legislator_terms/2412/,2412,http://vote.ly.g0v.tw/api/legislator/1758/,8,楊應雄,金門縣,男,中國國民黨,1,金沙國小\金沙國中\金門高中\輔仁大學經濟系學士\廈門大學工商管理碩士,金門縣第3.4.5.屆縣議員\高雄市金門同鄉會理事長\金門縣旅遊發展協會理事長\金門縣慢速壘球運動委員會主任委員\金門縣後備憲兵協會理事長\金門縣總工會顧問\金門酒廠產業工會顧問,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80079.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
99,http://vote.ly.g0v.tw/api/legislator_terms/2370/,2370,http://vote.ly.g0v.tw/api/legislator/1719/,8,張嘉郡,雲林縣,女,中國國民黨,1,英國南漢普頓大學國際關係碩士\英國倫敦大學企業管理系學士\英國凱特倫中學畢業\雲林縣正心中學\雲林縣虎尾國小畢業,吳鳳技術學院講師\雲林農田水利會機要秘書\雲林縣婦聯會分會總幹事\雲林縣婦工會副總會長\雲萱婦幼文教基金會董事\青埔教育基金會執行長\台北市雲林同鄉會顧問\6嘉7青年發展協會理事長\第7屆立法委員\中華民國雲林同鄉總會榮譽副總會長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80053.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
100,http://vote.ly.g0v.tw/api/legislator_terms/2352/,2352,http://vote.ly.g0v.tw/api/legislator/1708/,8,陳亭妃,臺南市,女,民主進步黨,1,協進國小\中山國中\家齊女中\文化大學\長榮大學經營管理碩士,地方電視台新聞主播\民進黨中央黨代表\民進黨中央執行委員\民進黨台南市黨部主委\台南市第14、15、16屆市議員\長榮大學全國校友總會理事長\第7屆立法委員\立法院民進黨團副書記長\立法院民進黨團副幹事長\立法院民進黨團書記長\民主進步黨中央常務委員\【法律諮詢時間】\北區服務處：\每週一與三 19:00~21:00\安南區服務處：\每週四 19:00~21:00\每週六 14:30~17:00,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80061.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
101,http://vote.ly.g0v.tw/api/legislator_terms/1523/,1523,http://vote.ly.g0v.tw/api/legislator/918/,8,紀國棟,全國不分區,男,中國國民黨,0,中興大學國際政治研究所碩士,第5、6、7屆立法委員\國民黨中常委\大肚鄉長、公所秘書\台中縣退伍軍人協會理事長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80044.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
102,http://vote.ly.g0v.tw/api/legislator_terms/1638/,1638,http://vote.ly.g0v.tw/api/legislator/979/,8,顏清標,臺中市,男,無黨團結聯盟,0,高中畢業,79-83 沙鹿鎮埔子里里長\83-84 台中縣議會第13屆縣議員\84-87 台灣省第10、11屆省議員\87-90 台中縣議會第14屆議長\87-100 第5、6、7屆立法委員\財團法人大甲鎮瀾宮董事長\財團法人大甲媽社會福利基金會董事長\中華民國義消總會常務理事\台中縣義消名譽總隊長\立法院無黨團結聯盟總召集人,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80108.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/a/ac/Flag_of_NPSU.svg/125px-Flag_of_NPSU.svg.png
103,http://vote.ly.g0v.tw/api/legislator_terms/2077/,2077,http://vote.ly.g0v.tw/api/legislator/1380/,8,蔡錦隆,臺中市,男,中國國民黨,1,中華大學科技管理研究所碩士\東海大學地政班\修平技術學院\西苑中學\黎明國中\永安國小,第6、7、8屆立法委員\第14、15屆台中市議員\中國國民黨立法院黨團書記長\中國國民黨中央常務委員\僑光大學助理教授\修平大學講師\台中市義消副總隊長\台中市濟陽柯蔡宗親會理事長\台灣弱勢關懷協會理事長\四海國際同際會創會長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80097.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
104,http://vote.ly.g0v.tw/api/legislator_terms/1974/,1974,http://vote.ly.g0v.tw/api/legislator/1316/,8,田秋堇,全國不分區,女,民主進步黨,1,台灣大學哲學系,台灣環盟宜蘭分會創會會長\宜蘭環保聯盟火力發電小組召集人\宜蘭縣反六輕組織總幹事\棲蘭檜木國家公園催生聯盟理事長\第6、7屆民進黨不分區立法委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80009.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
105,http://vote.ly.g0v.tw/api/legislator_terms/2341/,2341,http://vote.ly.g0v.tw/api/legislator/1638/,8,羅淑蕾,臺北市,女,中國國民黨,1,東吳大學會計系畢業,台北市會計師公會理事長\中華婦女創業協會理事長\台北市重大災害民間賑災捐款專戶管理委員會委員\婦女新知基金會董事、監事、財務長\會計師公益促進會執行長\中華海峽兩岸文化產經科技促進會理事長\中華兩岸人道關懷協會常務理事\台灣省會計師公會常務理事,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80111.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
106,http://vote.ly.g0v.tw/api/legislator_terms/2460/,2460,http://vote.ly.g0v.tw/api/legislator/106/,8,周倪安,全國不分區,女,臺灣團結聯盟,1,元智大學管理研究所碩士\國立台灣大學農學士\中山女高,台聯組織部副主任\白領勞工反ＥＣＦＡ聯盟召集人\台聯政策部副主任\廣播政論主持\標準普爾金融研究員\創投專案經理,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81118.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/TUS.png/125px-TUS.png
107,http://vote.ly.g0v.tw/api/legislator_terms/2050/,2050,http://vote.ly.g0v.tw/api/legislator/1365/,8,費鴻泰,臺北市,男,中國國民黨,1,美國肯塔基大學統計學博士\美國北伊利諾大學統計學碩士\國立中興大學統計學學士\成功高中\大安國中\三興國小\信義國小,立法委員\國民黨中央常務委員\立法院國民黨團書記長\立法院財政委員會召集委員\立法院程序委員會召集委員\立法院經費稽核委員會委員\台北市議會副議長\台北市議員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80073.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
108,http://vote.ly.g0v.tw/api/legislator_terms/1607/,1607,http://vote.ly.g0v.tw/api/legislator/962/,8,廖國棟,平地原住民,男,中國國民黨,1,台東縣都蘭國小\台東縣都蘭國中\台北縣淡江高中\高雄醫學大學醫學系71年畢業,台東縣延平、海端、蘭嶼、長濱、成功等鄉鎮衛生所主任兼醫師\台東衛生局醫政課長\台東基督教醫院主治醫師\第3屆國大代表\第5、6、7屆立法委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80086.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
109,http://vote.ly.g0v.tw/api/legislator_terms/2390/,2390,http://vote.ly.g0v.tw/api/legislator/1734/,8,吳育仁,全國不分區,男,中國國民黨,1,英國華威大學工業關係博士,國立中正大學勞工關係學系教授\考試院典試委員\臺灣勞動與社會保障協會理事長\臺灣總工會策略委員會委員\臺灣高等教育產業工會發起人\縣市勞資爭議仲裁委員\雲林縣兒童福利發展協會創會理事長\雲林縣國際工商經管研究社創社社長\雲林縣越南同鄉權益協進會常務監事,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80013.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
110,http://vote.ly.g0v.tw/api/legislator_terms/2388/,2388,http://vote.ly.g0v.tw/api/legislator/1732/,8,江惠貞,新北市,女,中國國民黨,1,輔仁大學EMBA100年班錄取\中興大學憲政研究班結業\輔仁大學中文系畢業\北一女中\板橋重慶國中\板橋後埔國小\板信幼稚園,板橋區長\板橋市長\國大代表\臺北縣議員\東山高中教師\板橋市婦女會理事長\北縣工商婦女企管協會會長\蕙心同濟會會長\新北市政府消防局婦女防火宣導隊板橋莒光分隊副分隊長\國際佛光中華總會顧問\新北市救國團指導委員\北一女校友會理事\新北市家扶中心扶幼委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80011.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
111,http://vote.ly.g0v.tw/api/legislator_terms/1373/,1373,http://vote.ly.g0v.tw/api/legislator/854/,8,楊瓊瓔,臺中市,女,中國國民黨,1,東海大學公共事務碩士畢業\東海大學社會學系畢業,立法院第4、5、6、7屆立法委員\立法院國民黨團書記長\立法院財政、教育及文化委員會召集委員\台灣省議會第9、10屆省議員\台中市體育會槌球委員會主任委員\台中市八二三戰友協會顧問\中英獅子會會長\台中港女國際同際會會長\清水高中校友會會長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81081.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
112,http://vote.ly.g0v.tw/api/legislator_terms/2349/,2349,http://vote.ly.g0v.tw/api/legislator/1706/,8,林明溱,南投縣,男,中國國民黨,0,朝陽科技大學休閒管理系碩士。\ 中華工專建築科,立法委員（第7屆）\立法院交通委員會委員長\南投縣觀光局局長\南投縣議員\南投縣集集鎮鎮長（兩屆）,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80030.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
113,http://vote.ly.g0v.tw/api/legislator_terms/2386/,2386,http://vote.ly.g0v.tw/api/legislator/1730/,8,尤美女,全國不分區,女,民主進步黨,1,國立台灣大學法律學系學士\國立台灣大學法律研究所碩士\西德法蘭克福大學法學博士侯選人,尤美女律師事務所主持人\台北律師公會第26屆理事長\婦女新知基金會第4、5屆董事長\台灣婦女團體全國聯合會創會理事長\國際職業婦女協會台灣總會副理事長\國際婦女法學會中華民國分會理事\台大法學院榮譽導師\總統府人權諮詢小組委員(2000~2005)\行政院婦女權益促進委員會第3、4、6屆委員\外交部、財政部、法務部、勞委會性別專案小組委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80008.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
114,http://vote.ly.g0v.tw/api/legislator_terms/2456/,2456,http://vote.ly.g0v.tw/api/legislator/1803/,8,顏寬恒,臺中市,男,中國國民黨,1,建國工專機械工程科畢業\美國舊金山多明尼肯大學企管碩士\中華大學行政管理研究所碩士,台中縣議會議長特別助理\立法委員顏清標國會助理\任務型國大代表\大甲鎮瀾宮董事長顏清標特助\鎮瀾兒童家園義工,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/81114.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
115,http://vote.ly.g0v.tw/api/legislator_terms/2400/,2400,http://vote.ly.g0v.tw/api/legislator/1745/,8,姚文智,臺北市,男,民主進步黨,1,輔大大傳系畢業\政大政治研究所碩士畢業,自由時報記者、編輯\謝長廷國會辦公室主任\彭明敏新聞秘書\高雄市新聞處長、副秘書長\愛河整治工作小組召集人\文建會公共藝術獎共同得獎人\台視董事兼文化公司總經理\行政院新聞局長\台灣維新影子政府網站執行長\綠色和平電台主持人\蘭雅國中、輔大、政大社科院傑出校友,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80040.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
116,http://vote.ly.g0v.tw/api/legislator_terms/2405/,2405,http://vote.ly.g0v.tw/api/legislator/1751/,8,陳雪生,連江縣,男,中國國民黨,1,省立豐原商職畢業,國大代表\馬中校友會理事長\雪源文教基金會董事長\連江縣第3、4屆縣長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80065.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
117,http://vote.ly.g0v.tw/api/legislator_terms/1519/,1519,http://vote.ly.g0v.tw/api/legislator/917/,8,段宜康,全國不分區,男,民主進步黨,1,台灣大學政治學系,台北市第7、8屆市議員\第5屆立法委員\民進黨中常委,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80042.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
118,http://vote.ly.g0v.tw/api/legislator_terms/2402/,2402,http://vote.ly.g0v.tw/api/legislator/1748/,8,張曉風,全國不分區,女,親民黨,0,東吳大學中文系學士,東吳大學中文系助教及講師\陽明大學副教授、教授\曾當選十大傑出女青年，獲國家文藝獎,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80055.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/6/66/Flag_of_People_First_Party.svg/125px-Flag_of_People_First_Party.svg.png
119,http://vote.ly.g0v.tw/api/legislator_terms/1641/,1641,http://vote.ly.g0v.tw/api/legislator/980/,8,魏明谷,彰化縣,男,民主進步黨,0,大葉大學事業經營研究所碩士畢業\台中商專\員林高中\埔心國中\太平國小,2008 總統候選人謝長廷彰化縣競選總部主任委員\2002-2007 立法院第5、6屆立法委員\1994-2001 彰化縣議會第13、14屆議員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80109.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
